SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionConstituency,ElectionDistrict,ElectionRegion,CandidateFirstName,CandidateSurname,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidateOtherNames,CandidateFullname
2831,2825,2018-03-07,Parliamentary,"Constituency Results","Constituency 9",,,Senessi,Mustapha,APC,FF333C,"First Round",616,5.77,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,845dddfa-f9aa-41da-8f01-eaf1b7ad65cb,2b90c725-229c-4d09-96ef-e5cb227867f7,,"Senessi Mustapha"
5092,4451,2012-11-17,Parliamentary,"Constituency Results","Constituency 84",Moyamba,,Dennis,Benya,PDP,1E90FF,"First Round",613,3.71,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,201b7b2d-77dc-4a42-92b2-ca66e5901b27,d20fc665-944e-46ad-838d-c29c6f409762,,"Dennis Benya"
6134,,2002-05-14,"MP - Proportional Representation","District Results",,Bo,,,,PDP,1E90FF,"First Round",609,0.20,No,Final/Certified,,0c0f79fe-b531-448f-9078-056987d1b2e3,,,
4280,4279,2012-11-17,Parliamentary,"Constituency Results","Constituency 57","Port Loko",,Ibrahim,Kanu,UDM,9900cc,"First Round",607,2.95,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,adfed258-83ef-4af8-9e23-82df48aa8ccd,22db8127-7933-4f24-a21a-52a86b52682d,N.,"Ibrahim N. Kanu"
5988,5831,2002-05-14,"MP - Proportional Representation","District Results",,"Port Loko",,Young,"People's Party",YPP,D3D3D3,"First Round",607,0.50,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ef73f07a-aadd-463e-8798-a458cd438399,16a81dfc-73ec-4f47-9c71-37550a3caeaf,,"Young People's Party"
5969,5506,2002-05-14,"MP - Proportional Representation","District Results",,Kenema,,"Movement of",Progress,MOP,808080,"First Round",604,0.20,No,Final/Certified,/sites/default/files/2023-05/IMG-20230508-WA0040_1.jpg,f6edff3d-c605-462c-8e05-c36acae4093f,dddd65d4-dcd2-4c23-a4b0-ac93071f7ccb,,"Movement for Progress"
6357,5506,2002-05-14,"MP - Proportional Representation","Regional Results",,,East,"Movement of",Progress,MOP,808080,"First Round",604,0.00,No,Final/Certified,/sites/default/files/2023-05/IMG-20230508-WA0040_1.jpg,92bd61cb-501c-404a-9ce5-e7a6a7a99ffa,dddd65d4-dcd2-4c23-a4b0-ac93071f7ccb,,"Movement for Progress"
3621,3464,2018-03-07,Parliamentary,"Constituency Results","Constituency 61",Karene,,Abass,Kamara,NPD,3498DB,"First Round",601,3.23,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,da1bb1ad-8543-4f05-a7e5-488d82923a6c,5429f0e5-42a4-4036-840a-62db9949071f,,"Abass Kamara"
1725,152,2018-03-07,Parliamentary,"Constituency Results","Constituency 10",Kailahun,,Zainab,Braima,APC,FF333C,"First Round",601,6.10,No,Final/Certified,/sites/default/files/2023-04/Hon_Zainab_Kama_Braima.jpg,d4ef2ebb-9542-4cbf-9354-4185bbae348b,1423dedb-35bb-4578-b4a8-403273e7487f,Kama,"Zainab Kama Braima"
2448,2060,2018-03-07,Parliamentary,"Constituency Results","Constituency 132",,,Sia,Bull,C4C,d68910,"First Round",596,1.84,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,8168d31d-f969-4350-b89e-0ee6c5f377c5,b89b23df-bec9-41cf-8959-e095552e23f6,,"Sia Bull"
4938,3780,2012-11-17,Parliamentary,"Constituency Results","Constituency 76",Bo,,Gabriel,Samuels,APC,FF333C,"First Round",596,3.16,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a31ed01d-f522-401b-a0f8-e15284ff4d02,ddff49be-2803-4cf5-a2a2-d9ea8c0cd3a3,B.,"Gabriel B. Samuels"
3447,3009,2018-03-07,Parliamentary,"Constituency Results","Constituency 70","Port Loko",,Abdul,Jalloh,NGC,4b0082,"First Round",588,2.66,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,de8567f7-56bc-4a91-a3eb-2065d1f9c4ea,4333487c-8c4b-4b86-b4a0-7c5a5bb350bf,,"Abdul Jalloh"
3569,3148,2018-03-07,Parliamentary,"Constituency Results","Constituency 76","Port Loko",,Ibrahim,Bangura,CDP,f1c40f,"First Round",585,3.05,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,bf71f657-09aa-4e2d-9f4b-3d2bd90da6b7,cd2451ee-f053-403a-8d32-a38b5f7c6b1c,Karim,"Ibrahim Karim Bangura"
5727,5436,1996-02-27,"MP - Proportional Representation","District Results",,Kenema,,Social,Party,SDP,2F4F4F,"First Round",585,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_5.jpg,41e34a2d-1a38-4724-a520-123f7758e852,2fd8c181-7ed1-41d9-b5fd-59cd9bc3ddf8,Democratic,"Social Democratic Party"
3595,3436,2018-03-07,Parliamentary,"Constituency Results","Constituency 60",Karene,,Amadu,Kamara,NDA,1F681B,"First Round",584,2.58,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,eb6abc64-9d76-4200-bcbc-6e6f4e584630,a914e3d4-50b2-4e8f-a65b-7b76bed426bd,,"Amadu Kamara"
4348,2247,2018-03-07,Parliamentary,"Constituency Results","Constituency 124","Western Area Urban",,Ibrahim,Kamara,C4C,d68910,"First Round",579,1.91,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,94324c90-b57e-498f-ab3b-f48adff48081,b83da725-58d4-481b-b6e0-49ae7f7f2b20,,"Ibrahim Kamara"
2874,2248,2018-03-07,Parliamentary,"Constituency Results","Constituency 109","Western Area Rural",,Wusu,Sesay,C4C,d68910,"First Round",577,3.29,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6f9d4d12-a974-4c30-87dd-027878c4a2fd,f83ee9cc-1d6c-45f1-a3f8-4c97d9a4b9a0,,"Wusu Sesay"
1427,115,2018-03-07,Parliamentary,"Constituency Results","Constituency 4",Kailahun,,Senesie,Kaloko,NGC,4b0082,"First Round",575,2.80,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,9e9340c8-23a9-4428-9ca1-7dea24c0999f,a6b5b3ac-6915-424a-bd3b-9162b96b7cd9,,"Senesie Kaloko"
3525,3025,2018-03-07,Parliamentary,"Constituency Results","Constituency 73","Port Loko",,Abu,Mansaray,NPD,3498DB,"First Round",571,4.31,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b602b0e5-23b7-4ecb-8d21-fe40da2184be,2b2016dd-67c2-4566-a7a7-31dab5c77e63,,"Abu Mansaray"
5921,5698,1996-02-27,"MP - Proportional Representation","District Results",,Koinadugu,,National,"Unity Party",NUP,A9A9A9,"First Round",571,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,544137d7-4668-40be-a642-3bf687cc01c9,e0a01b0e-4b2f-4616-9448-ec9172c4afed,,"National Unity Party"
5462,,2012-11-17,Parliamentary,"Constituency Results","Constituency 101","Western Area Urban",,,,NDA,1F681B,"First Round",569,2.12,No,Final/Certified,,fb7c8dbe-bcd2-4299-b089-c73946ee22e0,,,
2491,255,2018-03-07,Parliamentary,"Constituency Results","Constituency 27",Kono,,Mariama,Bangura,NGC,4b0082,"First Round",568,4.60,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,53a4df47-40ff-47b5-9e71-0029b0e614f9,159ef55d-74b8-4361-bd81-e13651fa84fc,,"Mariama Bangura"
5015,3081,2012-11-17,Parliamentary,"Constituency Results","Constituency 1",Kailahun,,Christopher,Alieu,RUFP,996633,"First Round",563,2.71,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ad8a57bf-7974-4ba8-bb71-f63b8a7f1c12,6a03e7df-6243-49ef-bfc1-106c35360fe7,,"Christopher Alieu"
4378,4377,2012-11-17,Parliamentary,"Constituency Results","Constituency 65",Tonkolili,,Michael,Koroma,SLPP,009900,"First Round",562,3.20,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6e16f257-8ffe-4616-b64b-ea492d964a96,9691b4b4-44ce-4af6-b8f6-bd0566d3d01c,,"Michael Koroma"
3313,2249,2018-03-07,Parliamentary,"Constituency Results","Constituency 119","Western Area Urban",,Mohamed,Jalloh,NGC,4b0082,"First Round",560,1.84,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b5255e7e-ec9e-473a-86bd-491ecdc4fa48,262ce23b-b9f3-4c29-b85d-d573e8ed3591,,"Mohamed Jalloh"
3341,2250,2018-03-07,Parliamentary,"Constituency Results","Constituency 121","Western Area Urban",,Sahr,Nyandemoh,C4C,d68910,"First Round",559,2.57,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,abd1d568-663a-4bde-b81b-af0590fa60bd,5a404ba1-54c7-4c6a-97e4-759610628b9c,,"Sahr Nyandemoh"
5844,,2012-11-17,Parliamentary,"Constituency Results","Constituency 106","Western Area Urban",,,,PMDC,f3881e,"First Round",558,2.36,No,Final/Certified,,c27f568d-f2f4-4cd0-b6c1-aa0632d8c51b,,,
5970,5830,2002-05-14,"MP - Proportional Representation","District Results",,Kenema,,Grand,"Alliance party",GAP,FFA07A,"First Round",554,0.20,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d1484a95-e173-4e53-bdd0-0c24916549a4,8809a639-6f30-41f8-995f-3603ca8ebefc,,"Grand Alliance Party"
5887,,2012-11-17,Parliamentary,"Constituency Results","Constituency 110","Western Area Urban",,,,PMDC,f3881e,"First Round",553,1.64,No,Final/Certified,,b894c686-1b7b-43b6-abe3-1950448e02ba,,,
4932,3700,2012-11-17,Parliamentary,"Constituency Results","Constituency 75",Bo,,Sheku,Konneh,PMDC,f3881e,"First Round",552,2.88,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2b01cdc4-a786-4b90-b325-10f02ec24054,20bd1a2b-4a79-46f6-aa1f-e5640c893be1,,"Sheku konneh"
5707,,1996-02-27,"MP - Proportional Representation","District Results",,Kailahun,,,,PDP,1E90FF,"First Round",548,0.00,No,Final/Certified,,5801b467-bd6f-404b-9a1b-be9117da0dde,,,
2955,2861,2018-03-07,Parliamentary,"Constituency Results","Constituency 57",Kambia,,Abdul,Conteh,PDP,1E90FF,"First Round",546,2.76,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,8fef3a3e-937e-4b70-a330-574fa0b2596c,35c784c5-0a26-4bcd-9268-b47c26df44d6,,"Abdul Conteh"
2877,2611,2018-03-07,Parliamentary,"Constituency Results","Constituency 110","Western Area Rural",,Josephine,Claudius-Cole,UP,99ccff,"First Round",546,1.71,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,7c5eaaec-ce92-4307-8c53-56175ce3b1c2,849a9289-64d5-41bb-b27f-239a514def5a,,"Josephine Claudius-Cole"
3003,2949,2018-03-07,Parliamentary,"Constituency Results","Constituency 59",Kambia,,Morray,Kamara,PDP,1E90FF,"First Round",542,3.87,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f144f1b7-4c41-4bdf-a1ba-103b4263e752,4f6170be-a7bb-4bda-97c0-c940fe9da6cc,,"Morray Kamara"
2670,2663,2018-03-07,Parliamentary,"Constituency Results","Constituency 49",Tonkolili,,Henry,Conteh,CDP,f1c40f,"First Round",541,4.05,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0d325f37-e700-40f5-9836-5a173225880d,d5621338-8b6b-46fd-be01-120f9288a23c,,"Henry Conteh"
3432,2983,2018-03-07,Parliamentary,"Constituency Results","Constituency 69","Port Loko",,Mohamed,Kamara,CDP,f1c40f,"First Round",540,2.64,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,873d2767-7fc5-42a9-8e11-31f660ab8ff2,05b7bf75-f715-4f50-9ed2-3303bfb4b1a9,,"Mohamed Kamara"
5745,5431,1996-02-27,"MP - Proportional Representation","District Results",,Kono,,People's,Progressive,PPP,B0E0E6,"First Round",539,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_4.jpg,29435473-40c3-4aec-84b5-083a2870ac6e,840261c6-df76-42d9-9642-c50aad1dd8c5,,"People's Progressive Party"
5615,,2012-11-17,Parliamentary,"Constituency Results","Constituency 103","Western Area Urban",,,,PDP,1E90FF,"First Round",538,2.46,No,Final/Certified,,a5a82a91-e7ad-4c06-8d72-7cc1aa66c927,,,
2710,2252,2018-03-07,Parliamentary,"Constituency Results","Constituency 113",,,Michael,Odwyer,NPD,3498DB,"First Round",536,1.79,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,12b0a8a1-9717-4593-a390-512ea1bdeb1a,f510fa9f-5ec1-43df-9d91-dca50aaad506,,"Michael  Odwyer"
5226,4125,2012-11-17,Parliamentary,"Constituency Results","Constituency 24",Kono,,Amara,Sangarie,PMDC,f3881e,"First Round",536,3.25,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d8d58684-e7b6-4f9b-892c-6c4097916a6b,0052d2f0-287a-4df6-ade4-8fd76261d63e,,"Amara Sangarie"
9915,1106,2018-03-07,Parliamentary,"Constituency Results","Constituency 44",Koinadugu,,Sheku,Tarawalle,C4C,d68910,"First Round",532,2.36,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c22c20b6-3024-4ebc-9d6d-b23c0718e99a,585dc7fb-e807-4dfc-9f04-5a1e6e1327ab,,"Sheku Tarawalle"
3240,3186,2018-03-07,Parliamentary,"Constituency Results","Constituency 90",Bonthe,,Abdul,Sengeh,APC,FF333C,"First Round",531,3.95,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,aa9afea7-f94e-4fde-a744-4d432ef9dfd7,1a3f405e-7a47-44ac-aa17-ffaf72b657be,Razak,"Abdul Razak Sengeh"
2728,2253,2018-03-07,Parliamentary,"Constituency Results","Constituency 114",,,Sheku,Mansaray,C4C,d68910,"First Round",531,1.70,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,1076948e-95f6-4f4e-b360-3dc64d5a5fa4,89c9dd96-1b66-4c84-aa60-3ec6ed75bb1f,,"Sheku Mansaray"
2991,2934,2018-03-07,Parliamentary,"Constituency Results","Constituency 58",Kambia,,Abdul,Turay,SLPP,009900,"First Round",531,3.57,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,73150c16-4f5f-4e00-9336-2117bda8d208,7df7d89c-1868-402a-819f-0ddd91eef3ab,,"Abdul Turay"
6118,6116,2012-11-17,PCMP,"District Results",,Koinadugu,,Sheku,Magba,IND,CCCCCC,"First Round",525,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2aa4f553-30ac-4daa-8e05-f1d6065a6eba,eea53aaf-498a-401d-8c95-14ec71959799,"PC 3","PC Magba 3, Sheku"
3255,3253,2012-11-17,Parliamentary,"Constituency Results","Constituency 33",Bombali,,Raymond,Kamara,PDP,1E90FF,"First Round",523,2.57,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b58e8d2c-a827-4536-b4d8-965e95a6cc20,1c5efd2a-708f-480a-a798-24349d0f2246,M.,"Raymond M. Kamara"
5216,4108,2012-11-17,Parliamentary,"Constituency Results","Constituency 23",Kono,,Francis,Bhendu,IND,CCCCCC,"First Round",522,2.63,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,1f223da1-6517-41a0-ac00-c904248eaaa7,85a6bcdd-86fd-4c47-9909-7929d63fcab9,Saa,"Francis Saa Bhendu"
2675,2668,2018-03-07,Parliamentary,"Constituency Results","Constituency 49",Tonkolili,,Osman,Sesay,ADP,ff339f,"First Round",521,3.90,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3d92af72-fde1-48d0-9cd4-5ded68efd781,44657271-d5d1-45fa-a75a-a1d125d355e8,,"Osman Sesay"
5114,3614,2012-11-17,Parliamentary,"Constituency Results","Constituency 10",Kenema,,Musa,Ndomawa,NDA,1F681B,"First Round",520,2.14,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,33de70cd-ab2d-4536-ba87-19d61128d94a,e7757114-a7c2-4259-8b75-2ffbe938256e,Musa,"Musa Ndomawa"
2724,2254,2018-03-07,Parliamentary,"Constituency Results","Constituency 114",,,Edward,Komeh,PDP,1E90FF,"First Round",520,1.67,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2688634f-b59e-4ac2-9236-98bbc510704d,3e0cc0e8-5616-4113-a24b-cee9b89aeb3d,,"Edward Komeh"
3822,3820,2012-11-17,Parliamentary,"Constituency Results","Constituency 40",Kambia,,Sidikie,Kamara,PMDC,f3881e,"First Round",519,3.50,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ffe2c980-0814-4209-a5cf-11032e42dbd3,08351323-a283-469f-96b8-6a66c082352f,B.,"Sidikie B. Kamara"
2646,2640,2018-03-07,Parliamentary,"Constituency Results","Constituency 47",Tonkolili,,Mohamed,Kamara,C4C,d68910,"First Round",518,3.24,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e6f8b4b5-51af-415b-b816-002c7e657087,20eb3382-a9c7-44e8-a731-0e8ef222e4b6,,"Mohamed Kamara"
5820,,2012-11-17,Parliamentary,"Constituency Results","Constituency 105","Western Area Urban",,,,PMDC,f3881e,"First Round",518,2.44,No,Final/Certified,,7029c1af-af28-4346-b2d0-b667c57c7a23,,,
5901,5436,1996-02-27,"MP - Proportional Representation","District Results",,Kambia,,Social,Party,SDP,2F4F4F,"First Round",517,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_5.jpg,6eb14af8-85f6-4e74-8ee5-7d07b2cd6c81,2fd8c181-7ed1-41d9-b5fd-59cd9bc3ddf8,Democratic,"Social Democratic Party"
3610,3451,2018-03-07,Parliamentary,"Constituency Results","Constituency 60",Kambia,,Memunatu,Nallo,PMDC,f3881e,"First Round",516,2.28,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,fc8e78b4-7473-4562-a26f-8159417f0806,0e72e440-1198-43f7-947b-5c67a140c342,,"Memunatu Nallo"
2813,2255,2018-03-07,Parliamentary,"Constituency Results","Constituency 105",,,Anthony,Brima,C4C,d68910,"First Round",515,2.28,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f264b287-f442-416d-bef2-4c536baa11fe,4a1f647a-795c-4dcc-b1b9-3110b9499e3f,,"Anthony Brima"
5032,4626,2012-11-17,Parliamentary,"Constituency Results","Constituency 3",Kailahun,,Tarawallie,Bangalie,RUFP,996633,"First Round",514,4.84,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7b5fa4e0-7cfe-4ede-b3ea-d7804ad34260,1727d973-c361-4c89-abb5-ea5ab07c7ea0,,"Tarawallie Bangalie"
3811,3809,2012-11-17,Parliamentary,"Constituency Results","Constituency 39",Kambia,,Emmanuel,Dumbuya,PMDC,f3881e,"First Round",514,2.99,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,45c7b022-2d36-4124-83e6-7144c563186c,a51c06d2-7f18-4d0c-8241-a3903e773ad5,M.,"Emmanuel M. Dumbuya"
3414,2950,2018-03-07,Parliamentary,"Constituency Results","Constituency 68","Port Loko",,Mohamed,Conteh,C4C,d68910,"First Round",510,3.31,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ffda5d06-a4d8-47c0-b619-21fd383efcc8,df34d5ee-957b-4245-90dc-308a90c0da6a,,"Mohamed Conteh"
3217,3214,2012-11-17,Parliamentary,"Constituency Results","Constituency 30",Bombali,,"Abu Bakarr",Kargbo,SLPP,009900,"First Round",509,2.84,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,23c45995-e8eb-4799-b915-ee5f1fee4561,9ed50bc5-4562-41d9-afa2-81d0090717f1,,"Abu Bakarr Kargbo"
5718,5354,1996-02-27,"MP - Proportional Representation","District Results",,Kenema,,National,Party,NADP,cccccc,"First Round",508,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_0.jpg,c725db84-5fe3-450d-ad38-21b293d15aeb,2b4baafd-219f-45fc-82eb-51164e46b6eb,"Alliance Democrate","National Alliance Democratic Party"
3292,2256,2018-03-07,Parliamentary,"Constituency Results","Constituency 116","Western Area Urban",,Musa,Kamara,ADP,ff339f,"First Round",508,2.02,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,db829d8a-6854-4f58-9863-77dc9c09908c,4b2875bb-6549-4ffa-8f74-afecd993c3fa,,"Musa Kamara"
5933,,2012-11-17,Parliamentary,"Constituency Results","Constituency 112","Western Area Urban",,,,IND,CCCCCC,"First Round",505,1.74,No,Final/Certified,,bed8126d-c1d1-4c42-b4db-d084db02040d,,,
3294,2257,2018-03-07,Parliamentary,"Constituency Results","Constituency 117","Western Area Urban",,Joseph,Baimba,C4C,d68910,"First Round",505,2.62,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,1ad307cf-03dc-433f-8ab8-d97c0733fd81,9d1c4966-71d3-4ca9-a03d-4cf4c88498d1,,"Joseph Baimba"
3094,5349,1996-02-27,"MP - Proportional Representation","Regional Results",,,South,Democratic,"Center Party",DCP,808080,"First Round",504,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol.jpg,a41564a3-3d52-4e1d-a73b-32b947a8902f,89f9232a-4afa-4df3-b744-b37fcfc6efe4,,"Democratic Centre Party"
